Status Pesanan,Waktu Pesanan Dibuat,Metode Pembayaran,Jumlah,Returned Quantity,Total Diskon,Total Berat,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,Provinsi,Kategori Produk,Jenis Pembatalan,Alasan Pembatalan,Ekspedisi,Metode Pengiriman,Jumlah Terjual Bersih,Weekend
Selesai,2024-09-04 04:36:00,COD (Bayar di Tempat),1,0,0.0,1.7,8000.0,20000.0,75460,28000.0,Jawa Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 05:00:00,SeaBank Bayar Instan,1,0,0.0,0.5,28000.0,10000.0,48800,38000.0,Maluku,Home Organization & Living,nan,,SPX,Reguler,1,0
Batal,2024-09-04 06:21:00,COD (Bayar di Tempat),4,0,0.0,1.2,0.0,0.0,0,14000.0,Jawa Timur,Tools & Accessories,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,4,0
Selesai,2024-09-04 07:44:00,Online Payment,1,0,0.0,0.5,0.0,15000.0,17328,15000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-04 07:48:00,Online Payment,2,0,0.0,0.2,0.0,8000.0,28000,8000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 07:49:00,COD (Bayar di Tempat),1,0,0.0,0.2,23500.0,10000.0,40270,33500.0,Kalimantan Barat,Kitchen & Dining,nan,,J&T,Hemat,1,0
Selesai,2024-09-04 08:32:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,10000.0,20982,10000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-04 08:54:00,COD (Bayar di Tempat),2,0,0.0,0.4,1000.0,20000.0,32620,21000.0,Sumatera Barat,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 09:00:00,COD (Bayar di Tempat),1,0,0.0,0.08,4000.0,10000.0,10690,14000.0,Jawa Timur,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 09:03:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,9500.0,17882,9500.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-04 09:05:00,Saldo ShopeePay,5,0,0.0,2.5,36000.0,20000.0,137000,56000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Instant Delivery,5,0
Selesai,2024-09-04 09:06:00,SPayLater,1,0,0.0,0.5,0.0,10000.0,20998,10000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Batal,2024-09-04 09:25:00,Saldo ShopeePay,4,0,0.0,1.4,0.0,0.0,0,66000.0,Bangka Belitung,Kitchen & Dining,Pembeli,Perlu mengubah alamat pengiriman,Platform Default,Hemat,4,0
Batal,2024-09-04 09:25:00,Saldo ShopeePay,1,0,0.0,1.4,0.0,0.0,0,66000.0,Bangka Belitung,Other,Pembeli,Perlu mengubah alamat pengiriman,Platform Default,Hemat,1,0
Selesai,2024-09-04 10:05:00,Saldo ShopeePay,4,3,0.0,1.01,13000.0,20000.0,28233,33000.0,Bangka Belitung,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 10:05:00,Saldo ShopeePay,1,1,0.0,1.01,13000.0,20000.0,28233,33000.0,Bangka Belitung,Food Storage & Packaging,nan,,SPX,Hemat,0,0
Selesai,2024-09-04 10:08:00,Online Payment,1,0,0.0,3.0,14000.0,10000.0,32000,24000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 10:59:00,Saldo ShopeePay,1,0,0.0,1.0,0.0,10000.0,154000,10000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2024-09-04 11:09:00,COD (Bayar di Tempat),1,0,0.0,1.0,0.0,15000.0,23950,15000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2024-09-04 11:17:00,Online Payment,1,0,0.0,4.1,16500.0,20000.0,173340,36500.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Same Day Delivery,1,0
Selesai,2024-09-04 11:17:00,Online Payment,1,0,0.0,4.1,16500.0,20000.0,173340,36500.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Same Day Delivery,1,0
Selesai,2024-09-04 11:17:00,Online Payment,2,0,0.0,4.1,16500.0,20000.0,173340,36500.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Same Day Delivery,2,0
Batal,2024-09-04 12:06:00,Online Payment,1,0,0.0,0.5,0.0,0.0,0,10000.0,Dki Jakarta,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Reguler,1,0
Batal,2024-09-04 13:09:00,Online Payment,1,0,0.0,1.5,0.0,0.0,0,16000.0,Jawa Barat,Home Organization & Living,Pembeli,Proses pembayaran sulit,Platform Default,Hemat,1,0
Batal,2024-09-04 13:09:00,Online Payment,1,0,0.0,1.5,0.0,0.0,0,16000.0,Jawa Barat,Home Organization & Living,Pembeli,Proses pembayaran sulit,Platform Default,Hemat,1,0
Selesai,2024-09-04 13:21:00,Online Payment,1,0,0.0,1.5,1000.0,15000.0,39000,16000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 13:21:00,Online Payment,1,0,0.0,1.5,1000.0,15000.0,39000,16000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 14:15:00,COD (Bayar di Tempat),1,0,0.0,0.8,0.0,8000.0,57100,8000.0,Banten,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 14:15:00,COD (Bayar di Tempat),1,0,0.0,0.8,0.0,8000.0,57100,8000.0,Banten,Other,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 15:01:00,Online Payment,1,0,0.0,1.2,0.0,8000.0,26277,8000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 15:49:00,Pembayaran dibebaskan,1,0,0.0,0.5,0.0,10000.0,0,10000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 16:35:00,Saldo ShopeePay,2,0,0.0,2.0,0.0,16000.0,78000,16000.0,Dki Jakarta,Food Storage & Packaging,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 18:06:00,SeaBank Bayar Instan,1,0,0.0,0.6,0.0,10000.0,19373,10000.0,Banten,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2024-09-04 18:33:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,10000.0,18850,10000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 18:41:00,Online Payment,2,0,0.0,6.0,44000.0,40000.0,219250,84000.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 18:43:00,SPayLater,2,0,0.0,1.78,0.0,16000.0,91395,16000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 18:43:00,SPayLater,2,0,0.0,1.78,0.0,16000.0,91395,16000.0,Banten,Other,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 18:43:00,SPayLater,2,0,0.0,1.78,0.0,16000.0,91395,16000.0,Banten,Other,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 18:43:00,SPayLater,1,0,0.0,1.78,0.0,16000.0,91395,16000.0,Banten,Tools & Accessories,nan,,SPX,Hemat,1,0
Batal,2024-09-04 18:59:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,0.0,0,14000.0,Jawa Barat,Home Organization & Living,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,0
Batal,2024-09-04 19:10:00,SPayLater,2,0,0.0,0.16,0.0,0.0,0,25000.0,Banten,Tools & Accessories,Pembeli,Lainnya/ berubah pikiran,SPX,Same Day Delivery,2,0
Selesai,2024-09-04 19:44:00,COD (Bayar di Tempat),5,0,0.0,1.25,27400.0,20000.0,97798,47400.0,Kepulauan Riau,Food Storage & Packaging,nan,,SPX,Hemat,5,0
Selesai,2024-09-04 20:24:00,COD (Bayar di Tempat),2,0,0.0,0.7,0.0,10000.0,37720,10000.0,Jawa Barat,Bathroom & Cleaning,nan,,SPX,Reguler,2,0
Selesai,2024-09-04 20:24:00,COD (Bayar di Tempat),1,0,0.0,0.7,0.0,10000.0,37720,10000.0,Jawa Barat,Bathroom & Cleaning,nan,,SPX,Reguler,1,0
Selesai,2024-09-04 20:24:00,COD (Bayar di Tempat),1,0,0.0,0.7,0.0,10000.0,37720,10000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Batal,2024-09-04 20:25:00,Online Payment,1,0,0.0,0.5,0.0,0.0,0,8000.0,Banten,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,0
Batal,2024-09-04 21:03:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,0.0,0,34300.0,Sumatera Utara,Bathroom & Cleaning,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,0
Selesai,2024-09-04 21:48:00,Online Payment,2,0,0.0,0.16,8000.0,0.0,17045,8000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 21:56:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,18238,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 22:27:00,COD (Bayar di Tempat),2,0,0.0,1.0,15400.0,20000.0,57100,35400.0,Sumatera Barat,Home Organization & Living,nan,,SPX,Hemat,2,0
Selesai,2024-09-04 23:04:00,Saldo ShopeePay,1,0,0.0,3.1,0.0,17500.0,225100,17500.0,Banten,Kitchen & Dining,nan,,SPX,Same Day Delivery,1,0
Selesai,2024-09-04 23:04:00,Saldo ShopeePay,1,0,0.0,3.1,0.0,17500.0,225100,17500.0,Banten,Other,nan,,SPX,Same Day Delivery,1,0
Selesai,2024-09-04 23:49:00,Saldo ShopeePay,1,0,0.0,2.2,1000.0,15000.0,36661,16000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-04 23:56:00,COD (Bayar di Tempat),2,0,0.0,0.14,4000.0,10000.0,23440,14000.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-05 00:58:00,Online Payment,1,0,0.0,1.5,0.0,20000.0,61800,20000.0,Banten,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 00:58:00,Online Payment,1,0,0.0,1.5,0.0,20000.0,61800,20000.0,Banten,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 00:58:00,Online Payment,1,0,0.0,1.5,0.0,20000.0,61800,20000.0,Banten,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 06:39:00,Online Payment,1,0,0.0,1.0,0.0,16000.0,38800,16000.0,Lampung,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 06:39:00,Online Payment,1,0,0.0,1.0,0.0,16000.0,38800,16000.0,Lampung,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 07:26:00,Online Payment,1,0,0.0,0.81,8000.0,0.0,34480,8000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 07:26:00,Online Payment,1,0,0.0,0.81,8000.0,0.0,34480,8000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 07:26:00,Online Payment,1,0,0.0,0.81,8000.0,0.0,34480,8000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 07:38:00,COD (Bayar di Tempat),1,0,0.0,3.15,4000.0,35000.0,66688,39000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 07:38:00,COD (Bayar di Tempat),2,0,0.0,3.15,4000.0,35000.0,66688,39000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-05 07:38:00,COD (Bayar di Tempat),1,0,0.0,3.15,4000.0,35000.0,66688,39000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 07:38:00,COD (Bayar di Tempat),2,0,0.0,3.15,4000.0,35000.0,66688,39000.0,Banten,Bathroom & Cleaning,nan,,SPX,Hemat,2,0
Selesai,2024-09-05 07:54:00,Online Payment,1,0,0.0,0.5,0.0,10000.0,21800,10000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 08:11:00,SPayLater,1,0,0.0,0.5,0.0,9500.0,21503,9500.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 08:17:00,COD (Bayar di Tempat),1,0,0.0,0.5,2000.0,10000.0,20278,12000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 08:21:00,Online Payment,2,0,0.0,1.4,1000.0,15000.0,29909,16000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-05 09:01:00,Saldo ShopeePay,1,0,0.0,2.0,0.0,20000.0,74030,20000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 09:01:00,Saldo ShopeePay,1,0,0.0,2.0,0.0,20000.0,74030,20000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 09:01:00,Saldo ShopeePay,1,0,0.0,2.0,0.0,20000.0,74030,20000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 09:01:00,Saldo ShopeePay,1,0,0.0,2.0,0.0,20000.0,74030,20000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 09:07:00,Online Payment,1,0,0.0,0.5,0.0,8000.0,19000,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 10:28:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,18238,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 10:45:00,Saldo ShopeePay,2,0,0.0,0.4,0.0,8000.0,30562,8000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-05 11:38:00,SeaBank Bayar Instan,1,0,0.0,2.4,22000.0,20000.0,74955,42000.0,Jawa Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 12:00:00,COD (Bayar di Tempat),1,0,0.0,0.5,4000.0,10000.0,22420,14000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 12:03:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,9500.0,21592,9500.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 12:36:00,COD (Bayar di Tempat),1,0,0.0,0.6,12300.0,25000.0,60976,37300.0,Sumatera Utara,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 12:36:00,COD (Bayar di Tempat),1,0,0.0,0.6,12300.0,25000.0,60976,37300.0,Sumatera Utara,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 12:36:00,COD (Bayar di Tempat),1,0,0.0,0.6,12300.0,25000.0,60976,37300.0,Sumatera Utara,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 12:40:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,10000.0,15144,10000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 12:48:00,COD (Bayar di Tempat),1,0,0.0,1.5,1000.0,15000.0,56994,16000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 12:48:00,COD (Bayar di Tempat),2,0,0.0,1.5,1000.0,15000.0,56994,16000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,2,0
Selesai,2024-09-05 12:56:00,Online Payment,1,0,0.0,1.0,0.0,9000.0,33050,9000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 12:56:00,Online Payment,1,0,0.0,1.0,0.0,9000.0,33050,9000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 13:06:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,10000.0,21196,10000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 14:05:00,COD (Bayar di Tempat),1,0,0.0,0.6,14000.0,0.0,30580,14000.0,Di Yogyakarta,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 14:54:00,Saldo ShopeePay,10,0,0.0,5.0,3000.0,20000.0,199040,23000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Same Day Delivery,10,0
Selesai,2024-09-05 15:33:00,COD (Bayar di Tempat),1,0,0.0,0.08,0.0,8000.0,6610,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 15:42:00,Online Payment,1,0,0.0,1.0,22500.0,0.0,46500,22500.0,Dki Jakarta,Food Storage & Packaging,nan,,SPX,Same Day Delivery,1,0
Selesai,2024-09-05 16:21:00,Saldo ShopeePay,2,0,0.0,16.0,0.0,18000.0,168600,18000.0,Banten,Food Storage & Packaging,nan,,SPX,Instant Delivery,2,0
Batal,2024-09-05 16:25:00,SPayLater,1,0,0.0,1.0,0.0,0.0,0,39500.0,Kepulauan Riau,Kitchen & Dining,Pembeli,Lainnya,Platform Default,Hemat,1,0
Selesai,2024-09-05 16:26:00,SPayLater,1,0,0.0,1.0,0.0,39500.0,93541,39500.0,Kepulauan Riau,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 17:53:00,COD (Bayar di Tempat),1,0,0.0,0.08,0.0,8000.0,6610,8000.0,Banten,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2024-09-05 18:21:00,COD (Bayar di Tempat),1,0,0.0,0.4,0.0,10000.0,31600,10000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 18:21:00,COD (Bayar di Tempat),1,0,0.0,0.4,0.0,10000.0,31600,10000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 19:05:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,10000.0,18340,10000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 20:34:00,COD (Bayar di Tempat),2,0,0.0,0.4,0.0,15000.0,32620,15000.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Reguler,2,0
Batal,2024-09-05 20:40:00,COD (Bayar di Tempat),2,0,0.0,2.0,0.0,0.0,0,28000.0,Jawa Tengah,Food Storage & Packaging,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,2,0
Selesai,2024-09-05 21:53:00,SPayLater,1,0,0.0,0.5,0.0,9500.0,18069,9500.0,Banten,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-05 22:31:00,Saldo ShopeePay,2,0,0.0,0.2,0.0,8000.0,24962,8000.0,Dki Jakarta,Other,nan,,SPX,Hemat,2,0
Selesai,2024-09-05 22:31:00,Saldo ShopeePay,1,0,0.0,0.2,0.0,8000.0,24962,8000.0,Dki Jakarta,Other,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 01:15:00,Saldo ShopeePay,1,0,0.0,0.1,8000.0,0.0,24990,8000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 06:18:00,Online Payment,1,0,0.0,1.0,0.0,38300.0,180360,38300.0,Riau,Other,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 07:22:00,Saldo ShopeePay,1,0,0.0,14.3,29700.0,20000.0,214520,49700.0,Jawa Barat,Kitchen & Dining,nan,,J&T,Kargo,1,0
Selesai,2024-09-06 07:22:00,Saldo ShopeePay,1,0,0.0,14.3,29700.0,20000.0,214520,49700.0,Jawa Barat,Bathroom & Cleaning,nan,,J&T,Kargo,1,0
Selesai,2024-09-06 07:22:00,Saldo ShopeePay,4,0,0.0,14.3,29700.0,20000.0,214520,49700.0,Jawa Barat,Kitchen & Dining,nan,,J&T,Kargo,4,0
Selesai,2024-09-06 07:22:00,Saldo ShopeePay,1,0,0.0,14.3,29700.0,20000.0,214520,49700.0,Jawa Barat,Kitchen & Dining,nan,,J&T,Kargo,1,0
Selesai,2024-09-06 07:36:00,COD (Bayar di Tempat),2,0,0.0,0.4,0.0,20000.0,31600,20000.0,Jambi,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-06 07:46:00,Kartu Kredit/Debit,1,0,0.0,0.5,0.0,8000.0,20800,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 07:50:00,COD (Bayar di Tempat),1,0,0.0,0.2,4000.0,10000.0,20890,14000.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 08:40:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,21196,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 10:08:00,COD (Bayar di Tempat),1,0,0.0,3.0,27000.0,15000.0,87190,42000.0,Jawa Timur,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 10:08:00,COD (Bayar di Tempat),1,0,0.0,3.0,27000.0,15000.0,87190,42000.0,Jawa Timur,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 10:08:00,COD (Bayar di Tempat),1,0,0.0,3.0,27000.0,15000.0,87190,42000.0,Jawa Timur,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 10:17:00,COD (Bayar di Tempat),1,0,0.0,0.7,0.0,8000.0,24970,8000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 10:34:00,Online Payment,1,0,0.0,0.6,0.0,28000.0,39500,28000.0,Bangka Belitung,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2024-09-06 10:34:00,Online Payment,1,0,0.0,0.6,0.0,28000.0,39500,28000.0,Bangka Belitung,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2024-09-06 10:34:00,Online Payment,1,0,0.0,0.6,0.0,28000.0,39500,28000.0,Bangka Belitung,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2024-09-06 11:26:00,Saldo ShopeePay,3,0,0.0,1.5,1000.0,15000.0,36980,16000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,3,0
Selesai,2024-09-06 11:51:00,Saldo ShopeePay,1,0,0.0,0.55,3000.0,20000.0,48000,23000.0,Bali,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 11:51:00,Saldo ShopeePay,1,0,0.0,0.55,3000.0,20000.0,48000,23000.0,Bali,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 11:51:00,Saldo ShopeePay,1,0,0.0,0.55,3000.0,20000.0,48000,23000.0,Bali,Other,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 11:55:00,COD (Bayar di Tempat),1,0,0.0,0.5,1000.0,15000.0,22216,16000.0,Lampung,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 12:24:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,14500.0,18000,14500.0,Jawa Tengah,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 12:43:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,7500.0,18576,7500.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 12:53:00,Online Payment,2,0,0.0,1.28,18500.0,20000.0,167500,38500.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Same Day Delivery,2,0
Selesai,2024-09-06 12:53:00,Online Payment,1,0,0.0,1.28,18500.0,20000.0,167500,38500.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Same Day Delivery,1,0
Selesai,2024-09-06 12:53:00,Online Payment,2,0,0.0,1.28,18500.0,20000.0,167500,38500.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Same Day Delivery,2,0
Selesai,2024-09-06 12:53:00,Online Payment,1,0,0.0,1.28,18500.0,20000.0,167500,38500.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Same Day Delivery,1,0
Selesai,2024-09-06 13:00:00,Online Payment,1,0,0.0,0.5,0.0,8000.0,18900,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 14:00:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,10000.0,21800,10000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2024-09-06 14:10:00,Online Payment,1,0,0.0,0.5,8000.0,0.0,26900,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 14:58:00,Saldo ShopeePay,1,0,0.0,1.0,0.0,10000.0,38800,10000.0,Banten,Home Organization & Living,nan,,JNE,Reguler,1,0
Selesai,2024-09-06 14:58:00,Saldo ShopeePay,1,0,0.0,1.0,0.0,10000.0,38800,10000.0,Banten,Home Organization & Living,nan,,JNE,Reguler,1,0
Selesai,2024-09-06 16:07:00,COD (Bayar di Tempat),1,0,0.0,1.15,17500.0,20000.0,91270,37500.0,Riau,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 16:07:00,COD (Bayar di Tempat),1,0,0.0,1.15,17500.0,20000.0,91270,37500.0,Riau,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 16:07:00,COD (Bayar di Tempat),2,0,0.0,1.15,17500.0,20000.0,91270,37500.0,Riau,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2024-09-06 16:13:00,COD (Bayar di Tempat),4,0,0.0,0.8,0.0,10000.0,64240,10000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,4,0
Selesai,2024-09-06 16:36:00,Saldo ShopeePay,1,1,0.0,2.5,9000.0,15000.0,60806,24000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,0,0
Selesai,2024-09-06 16:36:00,Saldo ShopeePay,1,0,0.0,2.5,9000.0,15000.0,60806,24000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 16:36:00,Saldo ShopeePay,1,0,0.0,2.5,9000.0,15000.0,60806,24000.0,Jawa Barat,Other,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 16:36:00,Saldo ShopeePay,1,0,0.0,2.5,9000.0,15000.0,60806,24000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 16:36:00,Saldo ShopeePay,1,0,0.0,2.5,9000.0,15000.0,60806,24000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 16:36:00,Saldo ShopeePay,1,0,0.0,2.5,9000.0,15000.0,60806,24000.0,Jawa Barat,Bathroom & Cleaning,nan,,SPX,Hemat,1,0
Selesai,2024-09-06 17:45:00,Online Payment,1,0,0.0,0.5,0.0,8000.0,20800,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
