Status Pesanan,Waktu Pesanan Dibuat,Metode Pembayaran,Jumlah,Returned Quantity,Total Diskon,Total Berat,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,Provinsi,Kategori Produk,Jenis Pembatalan,Alasan Pembatalan,Ekspedisi,Metode Pengiriman,Jumlah Terjual Bersih,Weekend,year_month,Total Harga
Selesai,2025-11-07 21:39:00,COD (Bayar di Tempat),1,0,0,0.2,0,5000,17500,5000,Jawa Tengah,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,17500
Selesai,2025-11-07 21:47:00,COD (Bayar di Tempat),1,0,0,0.4,0,17000,14000,17000,Sumatera Utara,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,14000
Batal,2025-11-07 22:29:00,COD (Bayar di Tempat),1,0,0,1.0,0,0,0,3500,Banten,Home Organization & Living,Sistem Otomatis,Pengiriman gagal,SPX,Hemat,1,No,2025-11,0
Batal,2025-11-08 07:25:00,COD (Bayar di Tempat),2,0,0,1.0,0,0,0,3500,Jawa Barat,Home Organization & Living,Sistem Otomatis,Pengiriman gagal,SPX,Hemat,2,Yes,2025-11,0
Selesai,2025-11-08 07:53:00,SPayLater,1,0,0,0.5,0,3500,18900,3500,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,18900
Selesai,2025-11-08 08:10:00,Saldo ShopeePay,1,0,0,0.08,0,3500,8400,3500,Dki Jakarta,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,8400
Selesai,2025-11-08 10:22:00,COD (Bayar di Tempat),15,0,0,1.5,0,18000,92000,18000,Kalimantan Tengah,Kitchen & Dining,,,SPX,Hemat,15,Yes,2025-11,92000
Selesai,2025-11-08 12:21:00,COD (Bayar di Tempat),2,0,0,0.4,0,15000,33000,15000,Sumatera Barat,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,33000
Selesai,2025-11-08 12:22:00,COD (Bayar di Tempat),1,0,0,0.5,0,13000,18900,13000,Gorontalo,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,18900
Selesai,2025-11-08 12:43:00,COD (Bayar di Tempat),1,0,0,2.0,0,8000,42500,8000,Jawa Tengah,Food Storage & Packaging,,,SPX,Hemat,1,Yes,2025-11,42500
Selesai,2025-11-08 12:45:00,Saldo ShopeePay,3,0,0,1.5,0,8500,50911,8500,Banten,Home Organization & Living,,,JNE,Reguler,3,Yes,2025-11,50911
Selesai,2025-11-08 12:57:00,COD (Bayar di Tempat),2,0,0,0.4,0,18000,32000,18000,Bangka Belitung,Bathroom & Cleaning,,,SPX,Hemat,2,Yes,2025-11,32000
Selesai,2025-11-08 13:03:00,COD (Bayar di Tempat),2,0,0,0.4,0,10000,32000,10000,Kalimantan Selatan,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,32000
Batal,2025-11-08 14:04:00,SPayLater,2,0,0,0.6,0,0,0,13000,Bengkulu,Kitchen & Dining,Pembeli,Perlu mengubah alamat pengiriman,Platform Default,Hemat,2,Yes,2025-11,0
Selesai,2025-11-08 14:07:00,SPayLater,2,0,0,0.6,0,13000,21000,13000,Bengkulu,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,21000
Batal,2025-11-08 14:24:00,COD (Bayar di Tempat),2,0,0,0.4,0,0,0,5000,Jawa Tengah,Kitchen & Dining,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,2,Yes,2025-11,0
Selesai,2025-11-08 14:30:00,COD (Bayar di Tempat),2,0,0,0.4,0,5000,32000,5000,Jawa Tengah,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,32000
Selesai,2025-11-08 14:59:00,COD (Bayar di Tempat),1,0,0,4.0,0,60000,66435,60000,Jambi,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,66435
Selesai,2025-11-08 14:59:00,COD (Bayar di Tempat),1,0,0,4.0,0,60000,66435,60000,Jambi,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,66435
Batal,2025-11-08 15:44:00,COD (Bayar di Tempat),1,0,0,0.1,0,0,0,3500,Dki Jakarta,Bathroom & Cleaning,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,Yes,2025-11,0
Selesai,2025-11-08 15:50:00,COD (Bayar di Tempat),1,0,0,0.2,0,12000,17500,12000,Kalimantan Barat,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,17500
Selesai,2025-11-08 16:20:00,COD (Bayar di Tempat),2,0,0,0.4,0,20000,21000,20000,Lampung,Kitchen & Dining,,,SPX,Reguler,2,Yes,2025-11,21000
Selesai,2025-11-08 17:00:00,COD (Bayar di Tempat),1,0,0,0.2,0,3500,16577,3500,Banten,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,16577
Selesai,2025-11-08 18:08:00,COD (Bayar di Tempat),3,0,0,0.6,0,15000,46997,15000,Riau,Kitchen & Dining,,,SPX,Hemat,3,Yes,2025-11,46997
Selesai,2025-11-08 20:01:00,COD (Bayar di Tempat),1,0,0,0.08,0,3500,8500,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,8500
Selesai,2025-11-08 20:24:00,Online Payment,2,0,0,0.4,0,15000,33000,15000,Riau,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,33000
Selesai,2025-11-08 20:38:00,COD (Bayar di Tempat),1,0,0,0.5,0,10000,18160,10000,Kalimantan Selatan,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,18160
Selesai,2025-11-08 20:39:00,COD (Bayar di Tempat),1,0,0,0.5,0,3500,26000,3500,Banten,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,26000
Selesai,2025-11-08 22:01:00,COD (Bayar di Tempat),1,0,0,0.5,0,6500,13520,6500,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,Yes,2025-11,13520
Batal,2025-11-08 22:02:00,COD (Bayar di Tempat),1,0,0,0.05,0,0,0,5000,Jawa Tengah,Tools & Accessories,Sistem Otomatis,Pengiriman gagal,SPX,Hemat,1,Yes,2025-11,0
Selesai,2025-11-08 22:04:00,COD (Bayar di Tempat),5,0,0,2.0,0,18000,62000,18000,Kalimantan Tengah,Home Organization & Living,,,SPX,Hemat,5,Yes,2025-11,62000
Selesai,2025-11-08 22:17:00,COD (Bayar di Tempat),2,0,0,0.2,0,13000,22000,13000,Bengkulu,Tools & Accessories,,,SPX,Hemat,2,Yes,2025-11,22000
Batal,2025-11-09 00:42:00,COD (Bayar di Tempat),1,0,0,0.2,0,0,0,14000,Sulawesi Tengah,Kitchen & Dining,Pembeli,Perlu mengubah alamat pengiriman,SPX,Hemat,1,Yes,2025-11,0
Selesai,2025-11-09 01:58:00,Online Payment,2,0,0,0.4,0,13000,30995,13000,Sumatera Selatan,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,30995
Selesai,2025-11-09 02:57:00,COD (Bayar di Tempat),2,0,0,0.16,0,5000,16000,5000,Jawa Tengah,Tools & Accessories,,,SPX,Hemat,2,Yes,2025-11,16000
Selesai,2025-11-09 06:02:00,COD (Bayar di Tempat),1,0,0,0.1,0,3500,9500,3500,Banten,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,9500
Selesai,2025-11-09 07:17:00,Saldo ShopeePay,1,0,0,1.0,0,3500,41748,3500,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,41748
Selesai,2025-11-09 08:52:00,Saldo ShopeePay,1,0,0,0.08,6500,0,15400,6500,Jawa Barat,Tools & Accessories,,,SPX,Reguler,1,Yes,2025-11,21900
Selesai,2025-11-09 09:56:00,COD (Bayar di Tempat),1,0,0,0.2,0,13000,16212,13000,Sumatera Selatan,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,16212
Selesai,2025-11-09 10:43:00,COD (Bayar di Tempat),1,0,0,0.08,0,3500,9000,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,9000
Selesai,2025-11-09 10:47:00,Saldo ShopeePay,121,0,139150,24.2,22461,65000,671211,87461,Sumatera Selatan,Kitchen & Dining,,,J&T,Kargo,121,Yes,2025-11,832822
Selesai,2025-11-09 11:01:00,Saldo ShopeePay,1,0,0,0.5,0,3500,14525,3500,Banten,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,14525
Selesai,2025-11-09 11:24:00,COD (Bayar di Tempat),1,0,0,0.2,0,13000,17500,13000,Gorontalo,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,17500
Batal,2025-11-09 13:04:00,SPayLater,1,0,0,0.5,0,0,0,13000,Sumatera Selatan,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,Yes,2025-11,0
Selesai,2025-11-09 13:17:00,Saldo ShopeePay,2,0,0,0.2,0,3500,21900,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,2,Yes,2025-11,21900
Selesai,2025-11-09 13:18:00,Saldo ShopeePay,2,0,0,0.3,0,3500,34150,3500,Dki Jakarta,Tools & Accessories,,,SPX,Hemat,2,Yes,2025-11,34150
Selesai,2025-11-09 13:18:00,Saldo ShopeePay,1,0,0,0.3,0,3500,34150,3500,Dki Jakarta,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,34150
Selesai,2025-11-09 13:26:00,Saldo ShopeePay,1,0,0,0.08,0,3500,8400,3500,Dki Jakarta,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,8400
Selesai,2025-11-09 15:02:00,COD (Bayar di Tempat),1,0,0,0.1,0,13700,12000,13700,Sumatera Selatan,Tools & Accessories,,,SPX,Reguler,1,Yes,2025-11,12000
Selesai,2025-11-09 15:04:00,SPayLater,1,0,0,0.3,0,5100,17000,5100,Banten,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,17000
Batal,2025-11-09 15:48:00,COD (Bayar di Tempat),1,0,0,0.3,0,0,0,3500,Banten,Kitchen & Dining,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,Yes,2025-11,0
Selesai,2025-11-09 16:27:00,COD (Bayar di Tempat),1,0,0,0.08,0,3500,8500,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,8500
Selesai,2025-11-09 17:16:00,COD (Bayar di Tempat),2,0,0,0.4,0,22000,33000,22000,Nanggroe Aceh Darussalam,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,33000
Selesai,2025-11-09 17:31:00,COD (Bayar di Tempat),3,0,0,0.6,0,13000,48500,13000,Sumatera Selatan,Kitchen & Dining,,,SPX,Hemat,3,Yes,2025-11,48500
Selesai,2025-11-09 17:37:00,COD (Bayar di Tempat),1,0,0,0.2,0,3500,17500,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,17500
Selesai,2025-11-09 17:38:00,COD (Bayar di Tempat),1,0,0,0.4,0,3500,33000,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,33000
Selesai,2025-11-09 18:21:00,COD (Bayar di Tempat),2,0,0,0.4,0,3500,32998,3500,Dki Jakarta,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,32998
Selesai,2025-11-09 18:49:00,Saldo ShopeePay,1,0,0,0.08,0,3500,8400,3500,Banten,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,8400
Selesai,2025-11-09 19:12:00,COD (Bayar di Tempat),1,0,0,6.0,0,23500,130815,23500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,130815
Selesai,2025-11-09 19:36:00,COD (Bayar di Tempat),2,0,0,0.4,0,3500,33000,3500,Dki Jakarta,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,33000
Selesai,2025-11-09 19:41:00,COD (Bayar di Tempat),1,0,0,0.5,0,3500,18335,3500,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,18335
Selesai,2025-11-09 20:14:00,SPayLater,1,0,0,0.1,0,6500,19500,6500,Jawa Barat,Tools & Accessories,,,SPX,Reguler,1,Yes,2025-11,19500
Selesai,2025-11-09 20:35:00,COD (Bayar di Tempat),2,0,0,1.0,0,3500,26000,3500,Banten,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,26000
Selesai,2025-11-09 20:38:00,Online Payment,1,0,0,0.08,0,3500,9500,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,9500
Selesai,2025-11-09 20:57:00,Saldo ShopeePay,1,0,0,1.0,0,5000,22640,5000,Jawa Tengah,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,22640
Selesai,2025-11-09 21:03:00,COD (Bayar di Tempat),2,0,0,0.4,0,13000,32000,13000,Sumatera Selatan,Kitchen & Dining,,,SPX,Hemat,2,Yes,2025-11,32000
Selesai,2025-11-09 21:05:00,Online Payment,2,0,0,0.16,0,3500,13505,3500,Dki Jakarta,Tools & Accessories,,,SPX,Hemat,2,Yes,2025-11,13505
Selesai,2025-11-09 21:06:00,Saldo ShopeePay,1,0,0,0.08,0,3500,6667,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,6667
Selesai,2025-11-09 21:26:00,Online Payment,1,0,0,0.5,7000,15000,27000,22000,Nanggroe Aceh Darussalam,Home Organization & Living,,,SPX,Hemat,1,Yes,2025-11,34000
Selesai,2025-11-09 21:29:00,COD (Bayar di Tempat),1,0,0,0.2,0,3500,17500,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,Yes,2025-11,17500
Selesai,2025-11-09 21:43:00,SeaBank Bayar Instan,1,0,0,0.1,0,3500,11000,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,Yes,2025-11,11000
Selesai,2025-11-09 21:44:00,SPayLater,1,0,0,2.5,0,16500,93074,16500,Banten,Home Organization & Living,,,SPX,Same Day Delivery,1,Yes,2025-11,93074
Selesai,2025-11-09 21:44:00,SPayLater,2,0,0,2.5,0,16500,93074,16500,Banten,Home Organization & Living,,,SPX,Same Day Delivery,2,Yes,2025-11,93074
Selesai,2025-11-09 23:30:00,COD (Bayar di Tempat),2,0,0,0.16,0,5000,16000,5000,Jawa Tengah,Tools & Accessories,,,SPX,Hemat,2,Yes,2025-11,16000
Selesai,2025-11-10 02:08:00,COD (Bayar di Tempat),1,0,0,0.2,2000,15000,19500,17000,Sumatera Utara,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,21500
Selesai,2025-11-10 03:40:00,COD (Bayar di Tempat),1,0,0,0.08,0,3500,8500,3500,Banten,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,8500
Selesai,2025-11-10 05:46:00,COD (Bayar di Tempat),1,0,0,0.3,0,5000,17900,5000,Jawa Timur,Other,,,SPX,Hemat,1,No,2025-11,17900
Batal,2025-11-10 06:19:00,Online Payment,1,0,0,0.5,0,0,0,5000,Jawa Timur,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,No,2025-11,0
Batal,2025-11-10 07:19:00,COD (Bayar di Tempat),1,0,0,0.2,0,0,0,5000,Jawa Timur,Kitchen & Dining,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,No,2025-11,0
Selesai,2025-11-10 07:20:00,Online Payment,1,0,0,0.08,0,3500,9500,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,9500
Selesai,2025-11-10 07:35:00,COD (Bayar di Tempat),25,0,0,2.5,0,13500,430750,13500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,25,No,2025-11,430750
Selesai,2025-11-10 08:18:00,COD (Bayar di Tempat),1,0,0,0.2,0,3500,17499,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,17499
Selesai,2025-11-10 08:31:00,COD (Bayar di Tempat),1,0,0,0.2,0,3500,17000,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,17000
Selesai,2025-11-10 09:27:00,COD (Bayar di Tempat),2,0,0,0.16,0,3500,15000,3500,Banten,Tools & Accessories,,,SPX,Hemat,2,No,2025-11,15000
Selesai,2025-11-10 09:40:00,Online Payment,1,0,0,1.0,0,3500,46500,3500,Banten,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,46500
Selesai,2025-11-10 09:53:00,COD (Bayar di Tempat),1,0,0,0.05,0,5000,29500,5000,Jawa Timur,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,29500
Selesai,2025-11-10 09:53:00,Saldo ShopeePay,1,0,0,0.5,0,6500,15900,6500,Jawa Barat,Home Organization & Living,,,JNE,Reguler,1,No,2025-11,15900
Batal,2025-11-10 10:01:00,Online Payment,1,0,0,0.2,0,0,0,3500,Banten,Kitchen & Dining,Pembeli,Perlu mengubah pesanan,Platform Default,Hemat,1,No,2025-11,0
Selesai,2025-11-10 10:06:00,COD (Bayar di Tempat),1,0,0,0.4,0,17000,32000,17000,Sumatera Utara,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,32000
Selesai,2025-11-10 10:10:00,Online Payment,2,0,0,0.4,0,3500,30298,3500,Dki Jakarta,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,30298
Selesai,2025-11-10 10:30:00,Saldo ShopeePay,1,0,0,0.5,0,3500,18900,3500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,18900
Selesai,2025-11-10 11:32:00,COD (Bayar di Tempat),1,0,0,1.0,0,3500,35375,3500,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,35375
Selesai,2025-11-10 11:54:00,COD (Bayar di Tempat),6,0,0,0.6,0,3500,29000,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,6,No,2025-11,29000
Selesai,2025-11-10 12:14:00,COD (Bayar di Tempat),1,0,0,0.08,0,3500,8500,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,8500
Selesai,2025-11-10 12:27:00,COD (Bayar di Tempat),1,0,0,0.6,0,13000,27000,13000,Bengkulu,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,27000
Selesai,2025-11-10 12:27:00,COD (Bayar di Tempat),2,0,0,0.6,0,13000,27000,13000,Bengkulu,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,27000
Batal,2025-11-10 12:34:00,Online Payment,1,0,0,1.0,0,0,0,23000,Banten,Home Organization & Living,Sistem Otomatis,Penjual tidak mengatur pengiriman tepat waktu,SPX,Instant Delivery,1,No,2025-11,0
Selesai,2025-11-10 12:34:00,COD (Bayar di Tempat),2,0,0,0.6,0,13000,21000,13000,Kalimantan Timur,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,21000
Selesai,2025-11-10 12:40:00,Saldo ShopeePay,1,0,0,0.3,0,14000,10900,14000,Bali,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,10900
Selesai,2025-11-10 13:14:00,COD (Bayar di Tempat),1,0,0,0.2,0,13000,17500,13000,Sumatera Selatan,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,17500
Selesai,2025-11-10 13:24:00,Saldo ShopeePay,1,0,0,0.7,0,3500,39545,3500,Dki Jakarta,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,39545
Selesai,2025-11-10 13:24:00,Saldo ShopeePay,3,0,0,0.7,0,3500,39545,3500,Dki Jakarta,Kitchen & Dining,,,SPX,Hemat,3,No,2025-11,39545
Selesai,2025-11-10 13:26:00,COD (Bayar di Tempat),2,0,0,0.6,0,3500,33000,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,33000
Selesai,2025-11-10 13:39:00,COD (Bayar di Tempat),1,0,0,0.2,0,15000,22500,15000,Riau,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,22500
Selesai,2025-11-10 15:19:00,COD (Bayar di Tempat),2,0,0,0.4,0,22000,33000,22000,Nanggroe Aceh Darussalam,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,33000
Selesai,2025-11-10 15:28:00,COD (Bayar di Tempat),1,0,0,0.2,0,3500,17500,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,17500
Selesai,2025-11-10 16:20:00,COD (Bayar di Tempat),2,0,0,0.56,0,13000,40999,13000,Gorontalo,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,40999
Selesai,2025-11-10 16:20:00,COD (Bayar di Tempat),1,0,0,0.56,0,13000,40999,13000,Gorontalo,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,40999
Selesai,2025-11-10 16:39:00,COD (Bayar di Tempat),1,0,0,5.4,0,50000,103136,50000,Jawa Timur,Kitchen & Dining,,,SPX,Reguler,1,No,2025-11,103136
Selesai,2025-11-10 17:25:00,COD (Bayar di Tempat),1,0,0,0.5,0,5000,23000,5000,Jawa Timur,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,23000
Selesai,2025-11-10 17:29:00,COD (Bayar di Tempat),2,0,0,0.3,0,5000,13000,5000,Jawa Timur,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,13000
Selesai,2025-11-10 17:34:00,COD (Bayar di Tempat),1,0,0,0.2,2000,15000,18999,17000,Sumatera Utara,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,20999
Sedang Dikirim,2025-11-10 17:42:00,COD (Bayar di Tempat),1,0,0,0.1,0,3500,12500,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,12500
Selesai,2025-11-10 17:45:00,COD (Bayar di Tempat),1,0,0,0.03,0,3500,7500,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,7500
Selesai,2025-11-10 17:48:00,COD (Bayar di Tempat),2,0,0,0.4,5500,30000,38500,35500,Nusa Tenggara Barat,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,44000
Selesai,2025-11-10 18:24:00,SPayLater,1,0,0,0.5,0,13000,18900,13000,Sumatera Selatan,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,18900
Selesai,2025-11-10 18:26:00,COD (Bayar di Tempat),1,0,0,0.38,0,3500,21500,3500,Jawa Barat,Bathroom & Cleaning,,,SPX,Hemat,1,No,2025-11,21500
Selesai,2025-11-10 18:26:00,COD (Bayar di Tempat),1,0,0,0.38,0,3500,21500,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,21500
Selesai,2025-11-10 19:24:00,Online Payment,1,0,0,4.0,0,60000,358750,60000,Sumatera Selatan,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,358750
Selesai,2025-11-10 19:27:00,COD (Bayar di Tempat),1,0,0,0.5,0,3500,18900,3500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,18900
Selesai,2025-11-10 20:26:00,COD (Bayar di Tempat),2,0,0,0.4,0,15000,32998,15000,Riau,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,32998
Selesai,2025-11-10 20:28:00,Saldo ShopeePay,1,0,0,0.08,0,5000,8400,5000,Jawa Tengah,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,8400
Selesai,2025-11-10 21:35:00,Online Payment,1,0,0,0.5,0,3500,21376,3500,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,21376
Batal,2025-11-10 21:39:00,COD (Bayar di Tempat),1,0,0,0.5,0,0,0,14000,Bali,Home Organization & Living,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,No,2025-11,0
Selesai,2025-11-10 22:08:00,COD (Bayar di Tempat),1,0,0,4.0,45000,60000,418500,105000,Kalimantan Utara,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,463500
Selesai,2025-11-10 22:22:00,COD (Bayar di Tempat),1,0,0,0.6,0,15000,29000,15000,Sumatera Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,29000
Selesai,2025-11-10 22:22:00,COD (Bayar di Tempat),1,0,0,0.6,0,15000,29000,15000,Sumatera Barat,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,29000
Selesai,2025-11-10 23:03:00,COD (Bayar di Tempat),1,0,0,0.2,0,13000,16999,13000,Sumatera Selatan,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,16999
Selesai,2025-11-10 23:27:00,Online Payment,1,0,0,0.2,0,3500,8125,3500,Banten,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,8125
Selesai,2025-11-11 00:34:00,Online Payment,3,0,0,0.61,0,14000,49290,14000,Sulawesi Utara,Kitchen & Dining,,,SPX,Hemat,3,No,2025-11,49290
Selesai,2025-11-11 00:34:00,Online Payment,1,0,0,0.61,0,14000,49290,14000,Sulawesi Utara,Food Storage & Packaging,,,SPX,Hemat,1,No,2025-11,49290
Selesai,2025-11-11 03:22:00,COD (Bayar di Tempat),2,0,0,1.1,0,20000,39800,20000,Riau,Home Organization & Living,,,SPX,Reguler,2,No,2025-11,39800
Selesai,2025-11-11 03:22:00,COD (Bayar di Tempat),1,0,0,1.1,0,20000,39800,20000,Riau,Food Storage & Packaging,,,SPX,Reguler,1,No,2025-11,39800
Selesai,2025-11-11 04:05:00,Saldo ShopeePay,1,0,0,10.0,0,25000,197341,25000,Jawa Tengah,Kitchen & Dining,,,J&T,Kargo,1,No,2025-11,197341
Selesai,2025-11-11 04:08:00,SPayLater,1,0,0,0.2,0,3500,18000,3500,Banten,Other,,,SPX,Hemat,1,No,2025-11,18000
Selesai,2025-11-11 04:08:00,SPayLater,1,0,0,0.2,0,3500,18000,3500,Banten,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,18000
Selesai,2025-11-11 04:45:00,COD (Bayar di Tempat),2,0,0,0.4,0,15000,32412,15000,Sumatera Barat,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,32412
Selesai,2025-11-11 04:56:00,Saldo ShopeePay,2,0,0,1.0,0,6500,24700,6500,Jawa Barat,Home Organization & Living,,,SPX,Reguler,2,No,2025-11,24700
Selesai,2025-11-11 05:43:00,COD (Bayar di Tempat),1,0,0,0.5,0,3500,23000,3500,Banten,Home Organization & Living,,,SPX,Hemat,1,No,2025-11,23000
Selesai,2025-11-11 07:48:00,COD (Bayar di Tempat),1,0,0,0.61,0,3500,56000,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,56000
Selesai,2025-11-11 07:48:00,COD (Bayar di Tempat),1,0,0,0.61,0,3500,56000,3500,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2025-11,56000
Selesai,2025-11-11 07:48:00,COD (Bayar di Tempat),4,0,0,0.61,0,3500,56000,3500,Jawa Barat,Tools & Accessories,,,SPX,Hemat,4,No,2025-11,56000
Selesai,2025-11-11 08:36:00,COD (Bayar di Tempat),1,0,0,0.1,0,3500,12500,3500,Banten,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,12500
Selesai,2025-11-11 09:16:00,Saldo ShopeePay,11,0,0,2.2,0,45000,162650,45000,Kepulauan Riau,Kitchen & Dining,,,SPX,Hemat,11,No,2025-11,162650
Selesai,2025-11-11 09:32:00,COD (Bayar di Tempat),1,0,0,0.1,0,13000,12000,13000,Sumatera Selatan,Tools & Accessories,,,SPX,Hemat,1,No,2025-11,12000
Batal,2025-11-11 09:38:00,SeaBank Bayar Instan,1,0,0,1.0,0,0,0,6500,Jawa Barat,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Reguler,1,No,2025-11,0
Selesai,2025-11-11 10:55:00,COD (Bayar di Tempat),2,0,0,0.4,0,22000,33000,22000,Nanggroe Aceh Darussalam,Kitchen & Dining,,,SPX,Hemat,2,No,2025-11,33000
